Date,Post ID,Network,Content Type,Sent by,Link,Post,Impressions,Organic Impressions,Viral Impressions,Non-viral Impressions,Fan Impressions,Fan Organic Impressions,Non-fan Impressions,Non-fan Organic Impressions,Reach,Organic Reach,Viral Reach,Non-viral Reach,Fan Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Other Post Clicks,Post Clicks (All),Post Photo View Clicks,Answers,Negative Feedback,Engaged Users,Engaged Fans,Users Talking About This,Unique Reactions,Unique Comments,Unique Shares,Unique Answers,Unique Post Clicks,Unique Post Photo View Clicks,Unique Other Post Clicks,Unique Negative Feedback,Year,Positive reaction,Negative reaction,day_of_week,is_weekend,post_length,contains_question,num_hashtags,part_of_day_posted,Month,no of tags,Linked Content(?)
2023-06-03 11:57:00,253788558082460_5956259181168674,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5956259181168674/?type=3,"Expand your financial portfolio and increase your chances of success. Choose Stanbic IBTC Money Market Fund for diversified investments.
Visit https://bit.ly/StanbicIBTCMoneyMarketFund today.
#InvestForMore
#ITCANBE",2574,2574,14,2560,2297,2297,277,277,2474,2474,12,2464,2199,2.14,2.22,55,28,27,7,0,0.0,20,20,3,0,0,43,37,33,28,5,0,0,16,3,16,0.0,2023,1.0,0.0,Saturday,1,24,0,2,morning,Jun,3,Content has link(s)
2023-06-03 15:05:00,253788558082460_5956733014454624,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5956733014454624/?type=3,"Nature is the ultimate healer! Did you know that immersing yourself in the great outdoors can boost your overall well-being? Explore the benefits of nature today 😉 
#ITCANBE",2489,2489,0,2489,1979,1979,510,510,2382,2382,0,2382,1882,2.97,3.11,74,38,35,1,0,0.0,35,35,13,0,1,55,45,38,38,1,0,0,19,13,18,1.0,2023,3.0,0.0,Saturday,1,28,1,1,afternoon,Jun,0,Content has link(s)
2023-06-04 11:41:00,253788558082460_5959355470859045,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5959355470859045/?type=3,"Unlock limitless possibilities with the Stanbic IBTC Mobile App. Initiate seamless transactions and more.
Head to your App store and download or update your Mobile App now!
#ITCANBE",6363,6363,175,6188,5499,5499,864,864,6363,6363,168,6288,5608,3.61,3.61,230,65,64,30,2,0.0,133,133,34,0,0,147,117,80,64,16,2,0,82,34,73,0.0,2023,1.0,0.0,Sunday,1,28,0,1,morning,Jun,1,Content has link(s)
2023-06-05 08:13:00,253788558082460_5961932470601345,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5961932470601345/?type=3,"Small changes can make a big difference! Let's come together this #WorldEnvironmentDay to #BeatPlasticPollution. Together, we can create a sustainable future.
#ITCANBE",2140,2140,0,2140,1768,1768,372,372,2138,2138,0,2138,1775,1.4,1.4,30,8,8,0,0,0.0,22,22,10,0,0,22,15,8,8,0,0,0,15,10,11,0.0,2023,0.0,0.0,Monday,0,22,0,3,morning,Jun,0,Content has link(s)
2023-06-05 10:13:00,253788558082460_5962160713911854,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5962160713911854/?type=3,"Empower yourself to create a healthier future. Make conscious choices that nurture your well-being and the world we live in.
#ITCANBE",1937,1937,37,1900,1549,1549,388,388,1857,1857,37,1828,1501,3.51,3.66,68,34,34,4,1,0.0,29,29,9,0,0,59,51,38,34,3,1,0,24,9,18,0.0,2023,0.0,0.0,Monday,0,21,0,1,morning,Jun,0,Content has link(s)
2023-06-05 14:13:00,253788558082460_5962719877189271,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/253788558082460/posts/5962719877189271/,"Backed by experienced teams, we offer a comprehensive suite of innovative solutions for your oil and gas business.
Together, we will keep your business on the top while you focus on what you do best.
Send an email to CallMe@stanbicibtc.com. To get started.
#GoForGrowth
#ITCANBE",6283,6283,143,6140,5408,5408,875,875,6153,6153,141,6027,5359,2.51,2.57,158,39,37,6,1,0.0,112,112,53,0,0,113,93,43,39,5,0,0,74,52,48,0.0,2023,1.0,1.0,Monday,0,45,0,2,afternoon,Jun,2,Content has link(s)
2023-06-06 10:03:00,253788558082460_5965432903584635,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5965432903584635/?type=3,"The Trade Club platform helps export businesses expand globally. The Africa Trade Barometer offers reliable data and insights for entrepreneurs, governments, investors, and more. Read the report here: https://bit.ly/StanbicIBTCTradeBarometerReport.

#GoForGrowth 
#ITCANBE",3077,3077,14,3063,2644,2644,433,433,3072,3072,13,3045,2678,2.99,2.99,92,39,38,10,0,0.03,42,43,12,0,0,66,50,44,39,5,0,0,30,12,24,0.0,2023,1.0,0.0,Tuesday,0,31,0,2,morning,Jun,2,Content has link(s)
2023-06-06 12:31:00,253788558082460_5965774393550486,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/5965774393550486/,"Tough times never last, but you know what does? The peace of mind that comes with a good investment. Embrace financial freedom by investing in the June offer of the FGN Savings Bond.
For a detailed guide on the offer and how to invest, visit https://www.stanbicibtcstockbrokers.com/nigeriastockbroking/stockbroking/about-us/news/2023-FGN-Savings-Bond-Offer
#Invest
#ITCANBE",6781,6781,355,6426,5795,5795,986,986,6679,6679,344,6379,5777,5.25,5.33,356,86,84,25,8,0.22,222,237,46,0,0,228,197,97,85,14,6,0,150,46,122,0.0,2023,2.0,0.0,Tuesday,0,48,1,2,afternoon,Jun,1,Content has link(s)
2023-06-07 11:55:00,253788558082460_5968996079894984,Facebook,Photo,Kemi Amoo,https://www.facebook.com/253788558082460/posts/5968996079894984/,"With the Stanbic IBTC Pension calculator, you can see the future and own it. 
Click https://bit.ly/StanbicIBTCPensionCalculator to get started on the Stanbic IBTC Pension Calculator.
#WealthWednesday
#ITCANBE",5092,5092,50,5042,4450,4450,642,642,4957,4957,48,4913,4340,3.34,3.43,170,38,37,7,1,0.04,122,124,52,0,0,114,98,43,38,6,1,0,77,52,60,0.0,2023,1.0,0.0,Wednesday,0,27,0,2,morning,Jun,1,Content has link(s)
2023-06-07 17:06:00,253788558082460_5969792659815326,Facebook,Photo,Kemi Amoo,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5969792659815326/?type=3,"Which category do you belong to 👀? Share with us in the comment section.
#ITCANBE",3413,3413,68,3345,2931,2931,482,482,3350,3350,68,3304,2904,3.11,3.16,106,14,14,16,1,0.0,75,75,25,0,0,63,51,24,14,9,1,0,44,25,40,0.0,2023,0.0,0.0,Wednesday,0,15,1,1,evening,Jun,0,Content has link(s)
2023-06-07 17:38:00,253788558082460_5969874913140434,Facebook,Photo,Kemi Amoo,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5969874913140434/?type=3,"Did you know that you can use your Retirement Savings Account (RSA) balance to fund your home loan? Join us on our YouTube Live and we'll walk you through it.
Click https://bit.ly/StanbicIBTCMortgageforPensionContributors to register to attend.
#ITCANBE.",4142,4142,57,4085,3658,3658,484,484,4039,4039,53,3996,3532,3.43,3.52,142,46,46,18,1,0.05,75,77,19,0,0,94,80,55,45,11,1,0,48,19,45,0.0,2023,0.0,0.0,Wednesday,0,37,1,1,evening,Jun,3,Content has link(s)
2023-06-08 08:53:00,253788558082460_5972028092925116,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5972028092925116/?type=3,"You are giving your children the greatest gift of all by prioritising their education; a foundation for success and a lifelong love of learning. Visit www.stanbicibtctrustees.com or send an email to SITLAgency@stanbicibtc.com today to get started.​
#ITCANBE",1917,1917,9,1908,1512,1512,405,405,1900,1900,8,1887,1499,4.12,4.16,79,31,28,11,0,0.05,36,37,10,0,0,59,51,36,30,6,0,0,26,10,22,0.0,2023,3.0,0.0,Thursday,0,37,0,1,morning,Jun,2,Content has link(s)
2023-06-08 11:02:00,253788558082460_5972342352893690,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5972342352893690/?type=3,"Motor insurance is required for any ‘Idan’ who owns a vehicle, it protects them financially from potential losses and liabilities. Send an email to CallMe@stanbicibtc.com today to safeguard your asset.​

#ITCANBE",7627,7627,26,7601,5116,5116,2511,2511,7627,7627,25,7745,5220,1.67,1.67,127,58,52,3,1,0.0,65,65,19,0,1,98,71,58,56,2,1,0,45,19,39,1.0,2023,6.0,0.0,Thursday,0,31,0,1,morning,Jun,2,Content has link(s)
2023-06-08 15:05:00,253788558082460_5973020439492548,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5973020439492548/?type=3,"Share with us below 👇 .​

#ITCANBE​",2295,2295,0,2295,1984,1984,311,311,2252,2252,0,2252,1946,1.53,1.55,35,10,9,4,0,0.0,21,21,4,0,0,23,17,11,10,2,0,0,15,4,14,0.0,2023,0.0,1.0,Thursday,0,7,0,1,afternoon,Jun,0,Content has link(s)
2023-06-08 20:06:00,253788558082460_5973822179412374,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5973822179412374/?type=3,"Achieving financial freedom is a journey that requires dedication, discipline, and careful planning. Start today and enjoy the peace of mind that comes with knowing you're on the right track towards a brighter financial future!​
#FinancialTip​",4309,4309,49,4260,3767,3767,542,542,4291,4291,49,4283,3672,2.09,2.1,90,40,40,5,1,0.0,44,44,15,0,0,68,57,43,40,4,1,0,30,15,24,0.0,2023,0.0,0.0,Thursday,0,36,0,1,evening,Jun,0,Content has link(s)
2023-06-09 09:56:00,253788558082460_5975772159217376,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5975772159217376/?type=3,"Don't settle for just ‘okay' when it comes to your finances. Put your money to work in the right investments; click https://bit.ly/StanbicIBTC_AssetManagement to get started.​
#ITCANBE",5270,5270,190,5080,4471,4471,799,799,5270,5270,185,5143,4196,2.71,2.71,143,52,48,2,1,0.13,81,88,22,0,0,108,93,50,50,2,1,0,65,22,51,0.0,2023,4.0,0.0,Friday,0,26,0,1,morning,Jun,2,Content has link(s)
2023-06-09 12:00:00,253788558082460_5976093259185266,Facebook,Photo,Kemi Amoo,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5976093259185266/?type=3,"Due to the Democracy Day holiday on Monday 12 June, our branches will be closed.
All our digital channels are always available for your banking needs.
#ITCANBE",3345,3345,21,3324,2935,2935,410,410,3126,3126,19,3103,2811,3.23,3.45,108,36,35,12,0,0.0,60,60,20,0,0,73,67,42,36,8,0,0,39,20,31,0.0,2023,1.0,0.0,Friday,0,27,0,1,afternoon,Jun,0,Content has link(s)
2023-06-09 13:50:00,253788558082460_5976396429154949,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5976396429154949/?type=3,"How has your week been? Emoji your response in the comments section.​

#ITCANBE​",3481,3481,4,3477,3049,3049,432,432,3397,3397,4,3397,2980,2.36,2.41,82,21,20,8,0,0.0,53,53,11,0,0,55,51,26,21,7,0,0,38,11,33,0.0,2023,1.0,0.0,Friday,0,13,1,1,afternoon,Jun,0,Content has link(s)
2023-06-09 15:40:00,253788558082460_5976717742456151,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5976717742456151/?type=3,"If you're seeking the most secure investment vehicle to get you to financial freedom, look no further. It is the FGN Bonds that are guaranteed by the Federal Government's full faith and returns are paid when due. To get started, send an email CallMe@stanbicibtc.com.​

#ITCANBE",2187,2187,1,2186,1852,1852,335,335,2115,2115,1,2115,1801,1.97,2.03,43,13,13,3,0,0.0,27,27,7,0,0,27,23,14,13,3,0,0,15,7,13,0.0,2023,0.0,0.0,Friday,0,45,0,1,afternoon,Jun,1,Content has link(s)
2023-06-09 16:00:00,253788558082460_5976774795783779,Facebook,Photo,Kemi Amoo,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5976774795783779/?type=3,"At Stanbic IBTC Trustees Limited, we are excited about growth partnerships such as this and remain committed to delivering top-notch trust services to our customers and partners.
For more information on how to sign up, please send an email to callme@stanbicibtc.com.
#ITCANBE",4080,4080,26,4054,3527,3527,553,553,3968,3968,24,3961,3488,3.11,3.2,127,45,44,10,0,0.0,72,72,19,0,1,94,84,50,45,6,0,0,52,19,43,1.0,2023,1.0,0.0,Friday,0,42,0,1,afternoon,Jun,0,Content has link(s)
2023-06-09 17:50:00,253788558082460_5977087182419207,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5977087182419207/?type=3,"It's Friday! 💃 🕺​
We understand that it has been a stressful week, and you deserve a break. Cheers to the weekend!​

#Weekend​
#ITCANBE​",4067,4067,3,4064,3542,3542,525,525,4010,4010,3,4010,3488,2.34,2.37,95,38,37,4,0,0.0,53,53,15,0,0,74,64,41,38,4,0,0,38,15,34,0.0,2023,1.0,0.0,Friday,0,24,0,2,evening,Jun,0,Content has link(s)
2023-06-10 10:12:00,253788558082460_5979507632177162,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5979507632177162/?type=3,"Keep hoping, gathering strength, and flipping the pages. Your tale is not yet finished, and the best is yet to come.​
#ITCANBE​",5346,5346,62,5284,4052,4052,1294,1294,5335,5335,60,5277,3975,2.11,2.12,113,37,31,6,1,0.0,69,69,27,0,0,75,60,41,37,4,1,0,40,26,28,0.0,2023,6.0,0.0,Saturday,1,22,0,1,morning,Jun,0,Content has link(s)
2023-06-10 13:12:00,253788558082460_5979973662130559,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5979973662130559/?type=3,"Oops, forgot your password? Simply reset it with these easy steps.​
Visit your App Store or Google Play Store to download the Stanbic IBTC Super App now.​

#ITCANBE​",10499,10499,491,10008,9136,9136,1363,1363,10499,10499,481,10298,9420,3.87,3.87,406,76,74,51,4,0.0,275,275,81,0,0,214,177,96,76,23,4,0,156,80,131,0.0,2023,2.0,0.0,Saturday,1,28,1,1,afternoon,Jun,1,Content has link(s)
2023-06-11 12:05:00,253788558082460_5983444038450188,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5983444038450188/?type=3,"A pension is more than just a retirement benefit; it is a doorway to financial independence in your golden years. It gives you a consistent income stream, peace of mind, and the freedom to live the lifestyle you want. Visit www.stanbicibtcpension.com  to get started on the path to an incredible future.​

#ITCANBE",3122,3122,110,3012,2571,2571,551,551,3006,3006,106,2929,2563,4.23,4.39,132,55,54,9,2,0.0,66,66,19,0,0,91,72,61,55,7,2,0,44,18,39,0.0,2023,1.0,0.0,Sunday,1,52,0,1,afternoon,Jun,2,Content has link(s)
2023-06-11 14:55:00,253788558082460_5983888115072447,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5983888115072447/?type=3,"Opening an account has never been easier or quicker. In just two minutes, you can start your banking relationship with us. Visit here https://bit.ly/StanbicIBTCOnlineAccountOnboarding to get started.​

#ITCANBE​",9568,9568,245,9323,8520,8520,1048,1048,9568,9568,235,9346,8464,3.38,3.38,323,58,58,25,3,0.13,225,237,63,0,0,193,166,72,58,12,3,0,140,62,111,0.0,2023,0.0,0.0,Sunday,1,28,0,1,afternoon,Jun,1,Content has link(s)
2023-06-11 15:51:00,253788558082460_5984043291723596,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5984043291723596/?type=3,"PAPPS (Pan-African Payment and Settlement System) – a centralised financial market Infrastructure that enables the efficient flow of money securely across African borders, minimising risk and contributing to financial integration across the regions, making it available for use by the public. The Africa Trade Barometer is aimed at providing a source of reliable data and insights on African markets and economies for businesses and entrepreneurs as well as businesspeople, students, Governments, NGOs and investors considering the continent.​
To read more on the report click here https://bit.ly/StanbicIBTCTradeBarometerReport​

#GoForGrowth​
#ITCANBE",2527,2527,3,2524,2130,2130,397,397,2444,2444,3,2444,2079,2.49,2.58,63,13,13,5,0,0.08,43,45,11,0,0,40,28,16,13,3,0,0,26,11,23,0.0,2023,0.0,0.0,Sunday,1,88,0,2,afternoon,Jun,2,Content has link(s)
2023-06-12 10:12:00,253788558082460_5986696101458315,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5986696101458315/?type=3,"You've taken the first step today, and that's something to be proud of. Challenge yourself to go one step further the next day. Maintain your momentum and see your efforts add up to something remarkable.​

#ITCANBE​",4941,4941,66,4875,4252,4252,689,689,4694,4694,65,4626,4142,2.31,2.43,114,43,40,5,1,0.0,65,65,18,0,0,81,73,44,41,5,1,0,45,18,37,0.0,2023,3.0,0.0,Monday,0,36,0,1,morning,Jun,0,Content has link(s)
2023-06-12 12:50:00,253788558082460_5987095464751712,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/253788558082460/posts/5987095464751712/,"At Stanbic IBTC, we hold special gatherings for the Chinese community in order to better understand their needs and give tailored financial solutions. Customers who partner with us get access to a wide range of services and benefits that are tailored to their specific financial needs.​
For further information, please visit our website https://bit.ly/EnterpriseAcademySolutions ​

#ITCANBE​
#EnterpriseAcademy",6569,6569,60,6509,5728,5728,841,841,6447,6447,53,6403,5746,3.38,3.44,222,51,49,10,0,0.03,159,161,73,0,1,144,116,56,51,6,0,0,95,73,69,1.0,2023,2.0,0.0,Monday,0,57,0,2,afternoon,Jun,2,Content has link(s)
2023-06-13 10:50:00,253788558082460_5990472541080671,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5990472541080671/?type=3,"If you want to put your money to work and achieve financial independence, FGN Bonds is a fantastic place to start. ​
To get started, send an email to callme@stanbicibtc.com.​

#ITCANBE",10188,10188,509,9679,8745,8745,1443,1443,10188,10188,483,9869,8902,3.52,3.52,359,70,70,33,2,0.0,254,254,35,0,1,214,178,87,70,19,2,0,149,34,144,1.0,2023,0.0,0.0,Tuesday,0,31,0,1,morning,Jun,1,Content has link(s)
2023-06-13 14:31:00,253788558082460_5991030701024855,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5991030701024855/?type=3,"Do you know the magic short codes?​
Discover them now and open the door to a world of convenience!​

#ITCANBE​",12433,12433,325,12108,11016,11016,1417,1417,12309,12309,321,11964,10935,7.54,7.62,938,95,94,28,5,0.0,810,810,423,0,1,539,478,114,95,16,5,0,465,415,316,1.0,2023,1.0,0.0,Tuesday,0,20,1,1,afternoon,Jun,1,Content has link(s)
2023-06-13 17:39:00,253788558082460_5991518250976100,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5991518250976100/?type=3,"Which one will it be for you?​

#ITCANBE​",8429,8429,462,7967,7020,7020,1409,1409,8429,8429,431,8094,7302,5.01,5.01,422,70,66,54,3,0.0,295,295,37,0,0,284,229,112,70,53,3,0,228,36,213,0.0,2023,4.0,0.0,Tuesday,0,8,1,1,evening,Jun,0,Content has link(s)
2023-06-14 13:11:00,253788558082460_5994218824039376,Facebook,Photo,Blessing Ubah,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5994218824039376/?type=3,"Join us as we guide you through the path of turning part of your RSA balance into a home loan.​
Follow the conversation on our social media channels.​
See you at 2PM!​
#ITCANBE",7787,7787,50,7737,6922,6922,865,865,7787,7787,47,7820,7076,2.35,2.35,183,49,49,12,0,0.0,122,122,34,0,0,111,91,54,49,7,0,0,71,34,61,0.0,2023,0.0,0.0,Wednesday,0,33,0,1,afternoon,Jun,3,Content has link(s)
2023-06-15 10:06:00,253788558082460_5997513317043260,Facebook,Photo,Blessing Ubah,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5997513317043260/?type=3,"You were the highlight of our live session! 💙 
Want to catch up on some conversations we had today?
Please visit https://bit.ly/RSAMortgageWebinar to watch the replay
#ITCANBE",3253,3253,5,3248,2831,2831,422,422,3145,3145,5,3145,2768,1.91,1.97,62,33,33,3,0,0.06,24,26,9,0,0,47,43,34,33,3,0,0,17,9,11,0.0,2023,0.0,0.0,Thursday,0,27,1,1,morning,Jun,3,Content has link(s)
2023-06-15 10:35:00,253788558082460_5997587583702500,Facebook,Photo,Blessing Ubah,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5997587583702500/?type=3,"Writing a will today, saves your kids tomorrow. Visit www.stanbicibtctrustees.com or send an email to SITLAgency@stanbicibtc.com today to get started.
#ITCANBE",4508,4508,1,4507,3940,3940,568,568,4340,4340,1,4340,3764,2.06,2.14,93,47,47,2,0,0.07,41,44,13,0,1,78,62,46,46,2,0,0,34,13,25,1.0,2023,0.0,0.0,Thursday,0,21,0,1,morning,Jun,1,Content has link(s)
2023-06-15 15:15:00,253788558082460_5998370436957548,Facebook,Photo,Blessing Ubah,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/5998370436957548/?type=3,"Daddy deserves an award; don’t you think so?
Here is your chance to prove that. 😊 
#ITCANBE",3126,3126,55,3071,2633,2633,493,493,3126,3126,51,3211,2776,5.63,5.63,176,56,56,31,0,0.0,89,89,14,0,0,116,98,77,56,29,0,0,64,14,62,0.0,2023,0.0,0.0,Thursday,0,17,1,1,afternoon,Jun,0,Content has link(s)
2023-06-16 09:54:00,253788558082460_6001264060001519,Facebook,Photo,Blessing Ubah,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6001264060001519/?type=3,"Did you miss out on the enlightening session we had yesterday on how to use part of your RSA balance for a home loan? 
We got you! 😉 
Please visit https://bit.ly/RSAMortgageWebinar to watch the replay and share it with friends and family.
#ITCANBE",744,744,0,744,547,547,197,197,714,714,0,714,534,2.82,2.94,21,5,5,2,0,0.0,14,14,3,0,0,16,8,7,5,2,0,0,9,3,9,0.0,2023,0.0,0.0,Friday,0,43,1,1,morning,Jun,3,Content has link(s)
2023-06-16 15:41:00,253788558082460_6002267196567872,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6002267196567872/?type=3,"Backed by the full faith of the Federal Government, the FGN Savings Bond ensures that returns are paid promptly, offering you a secure and dependable avenue for your investment aspirations. To get started, send an email to CallMe@stanbicibtc.com.​

#ITCANBE",2311,2311,2,2309,1925,1925,386,386,2282,2282,2,2282,1902,2.47,2.5,57,12,12,4,0,0.0,41,41,11,0,0,36,29,14,12,3,0,0,24,11,23,0.0,2023,0.0,0.0,Friday,0,39,0,1,afternoon,Jun,1,Content has link(s)
2023-06-16 16:15:00,253788558082460_6002371073224151,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6002371073224151/?type=3,"Don’t tell me you are trying to remember your dad’s birthday.😏 

#ITCANBE​",7628,7628,318,7310,6506,6506,1122,1122,7628,7628,315,7379,6733,3.84,3.84,293,77,73,21,2,0.0,193,193,67,0,1,198,155,89,76,19,2,0,130,66,102,1.0,2023,4.0,0.0,Friday,0,12,0,1,afternoon,Jun,0,Content has link(s)
2023-06-17 11:34:00,253788558082460_6005198286274763,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6005198286274763/?type=3,"Invest in your future today by trading in the Nigerian stock market.
Take the first step by opening a stockbroking account with Stanbic IBTC Stockbrokers. Send an email with StartWithZero@stanbicibtc.com to get started.
#Invest
#ITCANBE",7272,7272,63,7209,6386,6386,886,886,7272,7272,60,7318,6584,3.36,3.36,244,62,61,16,1,0.0,165,165,43,0,0,159,136,71,62,10,1,0,102,41,91,0.0,2023,1.0,0.0,Saturday,1,35,0,2,morning,Jun,1,Content has link(s)
2023-06-17 13:33:00,253788558082460_6005503049577620,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/253788558082460/posts/6005503049577620/,"Ready to break through limitations and take your export business to new heights? Look no further! 
Hop on over to https://bit.ly/StanbicIBTCBCCProducts  now.
#ITCANBE",2907,2907,30,2877,2478,2478,429,429,2907,2907,26,2925,2467,5.99,5.99,174,42,42,21,0,0.0,111,111,42,0,0,109,88,51,42,9,0,0,66,41,53,0.0,2023,0.0,0.0,Saturday,1,23,1,1,afternoon,Jun,2,Content has link(s)
2023-06-17 20:35:00,253788558082460_6006589919468933,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6006589919468933/?type=3,"Stay sharp and beat those scammers at their own game.
If you suspect that your account has been compromised, please call 0700 909 909 909 or send an email to CustomerCareNigeria@stanbicibtc.com.​
#ScamAlert​
#ITCANBE",810,810,2,808,563,563,247,247,801,801,2,801,556,8.64,8.74,70,30,30,6,0,0.0,34,34,10,0,0,49,34,33,30,5,0,0,19,9,17,0.0,2023,0.0,0.0,Saturday,1,33,0,2,evening,Jun,0,Content has link(s)
2023-06-18 15:53:00,253788558082460_6009180985876493,Facebook,Photo,Blessing Ubah,https://www.facebook.com/253788558082460/posts/6009180985876493/,"Fathers are awesome, that’s all we can say 😊
Let us know which of these best portrays your dad.
#ITCANBE",3405,3405,20,3385,2970,2970,435,435,3405,3405,18,3477,2984,5.58,5.58,190,36,35,13,0,0.0,141,141,70,0,3,114,93,44,36,10,0,0,80,70,57,3.0,2023,1.0,0.0,Sunday,1,20,0,1,afternoon,Jun,0,Content has link(s)
2023-06-18 15:53:00,253788558082460_6009180899209835,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/6009180985876493/,"Fathers are awesome, that’s all we can say 😊
Let us know which of these best portrays your dad.
#ITCANBE",3398,3398,20,3378,2965,2965,433,433,3398,3398,18,3471,2984,5.59,5.59,190,36,35,13,0,0.0,141,141,70,0,3,114,93,44,36,10,0,0,80,70,57,3.0,2023,1.0,0.0,Sunday,1,20,0,1,afternoon,Jun,0,Content has link(s)
2023-06-18 17:31:00,253788558082460_6009429655851626,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6009429655851626/?type=3,"Looking to keep the banter flowing with Dad?
Dial *909*1# to buy instant airtime now.
#ITCANBE",7376,7376,65,7311,6575,6575,801,801,7208,7208,65,7156,6531,2.06,2.11,152,38,38,4,1,0.0,109,109,30,0,2,119,100,42,38,4,1,0,78,30,71,2.0,2023,0.0,0.0,Sunday,1,16,1,2,evening,Jun,1,Content has link(s)
2023-06-19 10:13:00,253788558082460_6011517155642876,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6011517155642876/?type=3,"Remember, you are your only competitor!
Keep being YOU and MORE 😉 
 #ITCANBE",7397,7397,223,7174,6230,6230,1167,1167,7280,7280,191,7072,6154,3.16,3.21,234,94,90,7,3,0.0,130,130,59,0,0,175,131,96,93,6,2,0,94,59,65,0.0,2023,4.0,0.0,Monday,0,13,0,1,morning,Jun,0,Content has link(s)
2023-06-19 13:51:00,253788558082460_6012059912255267,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6012059912255267/?type=3,"Unlock the Power of Bonds: Your Pathway to Stable Investments!
If you're curious about investing in bonds, our latest blog post has got you covered! Gain insights on how to make the most of this reliable investment option.
Click https://bit.ly/StanbicIBTCBlog-Bond to discover the secrets of a successful bond investment.
#ITCANBE",5384,5384,41,5343,4720,4720,664,664,5384,5384,40,5489,4816,2.79,2.79,150,42,40,19,0,0.07,85,89,16,0,1,98,73,51,42,9,0,0,54,16,48,1.0,2023,2.0,0.0,Monday,0,50,0,1,afternoon,Jun,0,Content has link(s)
