Date,Post ID,Network,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Reach,Organic Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Saves,Year,no of tags,part_of_day_posted,day_of_week,is_weekend,post_length,contains_question,num_hashtags,Month
2023-05-25 17:00:00,17978478863075609,Instagram,Carousel,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CsrAvC_L5d5/,"We are delighted to share our financial results for full-year 2022, and eagerly anticipate the prospects of 2023, as we persistently work towards enhancing customer satisfaction and boosting Africa's economic progress. 
Visit https://bit.ly/StanbicIBTCFY2022Result to learn more. 
#ITCANBE",1181,1181,920,920,4.66,5.98,55,44,44,7,4,2023,0,evening,Thursday,0,37,0,1,May
2023-05-26 08:35:00,18042290959426017,Instagram,Video,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/CssroMus2Tc/,"Building a business is a dream that encounters numerous twists and turns. So, how can you protect your business from unexpected disruptions that have the potential to derail your progress? Discover how you can safeguard your assets with Stanbic IBTC Insurance Broker in the latest episode titled ""A Dream"" from the captivating series, ""Chemistry of Wealth""
Listen to the full episode here - https://bit.ly/ChemistryOfWealthPodcast

#ITCANBE",675,675,616,616,4.44,4.87,30,19,19,10,1,2023,2,morning,Friday,0,65,1,1,May
2023-05-26 11:10:00,17977390604263980,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Css9akUOtqL/,"Your kids’ dreams are valid.
Help them actualise it with a Stanbic IBTC Education Trust. Visit the link in our bio and click on 'Save towards your children's education with a Stanbic IBTC Education Trust' or send an email to SITLAgency@stanbicibtc.com to learn more.
#ITCANBE",620,620,576,576,4.03,4.34,25,18,18,6,1,2023,0,morning,Friday,0,45,0,1,May
2023-05-26 14:00:00,17980034555274882,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CstQ5fTOqfo/,"For seamless inter-African  payments to support your business growth, use PAPSS. The Pan-African Payment and Settlement System (PAPSS) is now available at all Stanbic IBTC branches nationwide.
For more information, send an email to CallMe@stanbicibtc.com.
#ITCANBE",647,647,585,585,3.25,3.59,21,14,14,3,4,2023,0,afternoon,Friday,0,36,0,1,May
2023-05-26 15:30:00,17977327691260520,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CstbLEKu3g0/,"What can N50,000 do for you?
That toy your child has been asking for can be bought 😉 
Open an @easewallet now and start saving. You might just get rewarded!
#ITCANBE",1763,1763,1621,1621,2.78,3.02,49,39,39,9,1,2023,0,afternoon,Friday,0,31,1,1,May
2023-05-27 06:48:00,17979683663502374,Instagram,Photo,stanbicibtc,Sophia Amuka,https://www.instagram.com/p/CsvETrsOY0O/,"Our branches will not be open on Monday 29 May, due to the public holiday. 
All our digital channels will be available for your banking needs.
#ITCANBE",1478,1478,1341,1341,3.25,3.58,48,43,43,4,1,2023,0,morning,Saturday,1,27,0,1,May
2023-05-27 08:00:00,18010619644630731,Instagram,Video,stanbicibtc,Sophia Amuka,https://www.instagram.com/p/CsvMfV0MmY6/,"A scribble today, a masterpiece tomorrow. Children are the hope of a brighter future.

Happy Children’s Day from your one-stop financial solutions partner!

#ITCANBE",1192,1192,1095,1095,3.44,3.74,41,39,39,0,2,2023,0,morning,Saturday,1,24,0,1,May
2023-05-27 09:15:00,17897515376801933,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CsvVDA9NNsN/,"Raise your hand if this used to be your Saturday morning routine. 😃 
Have a restful weekend!
#ITCANBE",877,877,806,806,4.1,4.47,36,26,26,8,2,2023,0,morning,Saturday,1,18,0,1,May
2023-05-27 14:00:00,17914338386750351,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Csv1r_RsCic/,"Unlock a blooming future for your kids with a Children Education Saving Scheme (CHESS) account and enjoy special interests on savings, special debit cards and access to special events for kids and teenagers.
Visit www.stanbicibtcbank.com to get started now.
#ITCANBE",770,770,699,699,3.12,3.43,24,21,21,0,3,2023,0,afternoon,Saturday,1,40,0,1,May
2023-05-27 16:00:00,17995055809794822,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CswDav0s37u/,"Let’s help you provide cover for your health in case of any emergencies. 
Email CallMe@stanbicibtc.com to get the #BestInsuranceDeals today.
#ITCANBE",647,647,595,595,3.09,3.36,20,18,18,2,0,2023,0,afternoon,Saturday,1,21,0,2,May
2023-05-28 12:00:00,18023617573544255,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CsyMu4CsAGW/,"The missing link between you and the future of your dreams is a partner that can get you there!
At Stanbic IBTC Pension Managers, we are committed to making the tomorrow of your dreams happen.
Visit https://bit.ly/StanbicIBTCPensionExtraordinary to switch to the blue side today.
#GoForAnExtraOrdinaryFuture
#ITCANBE",877,877,810,810,1.94,2.1,17,17,17,0,0,2023,0,afternoon,Sunday,1,46,0,2,May
2023-05-28 14:00:00,18286127347143803,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Csyad9iugYi/,"You have five minutes! 😉 
Type the correct answers in the comments.

#ITCANBE",1254,1254,1152,1152,2.39,2.6,30,23,23,6,1,2023,0,afternoon,Sunday,1,13,0,1,May
2023-05-28 16:02:00,18064564042387697,Instagram,Carousel,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Csyobz1Mltc/,"When you join the Blue Blossom community, you not only join a circle of women who mean business, but,  also gain access to many benefits. 
Visit the link in our bio and click on 'Join The Blue Blossom Community' to join today!
#ITCANBE",890,890,668,668,2.81,3.74,25,18,18,5,2,2023,0,afternoon,Sunday,1,43,0,1,May
2023-05-29 08:00:00,17990111971998325,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Cs0WERNKn0g/,"SAY TO YOURSELF:
“This week, impossibility is nothing. I am empowered to go for my dreams.”
Respond with 💪  if you believe.
#PowerUpMonday
#MondayMotivation",1022,1022,926,926,3.62,4.0,37,27,27,10,0,2023,0,morning,Monday,0,24,0,2,May
2023-05-29 18:00:00,17959831616352451,Instagram,Carousel,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Cs1av_LMnQ8/,"What is the use of being able to start a business at will when you do not have the intellectual and financial capacity to maintain the business and make it profitable?
For further details and information on how to access these solutions, please visit our ACTS website https://bit.ly/StanbicIBTC_ACTS or send an email to AfricaChinaBankingCentre@Stanbicibtc.com.
#GoForGrowth
#ITCANBE",985,985,764,764,2.54,3.27,25,24,24,1,0,2023,0,evening,Monday,0,56,1,2,May
2023-05-30 10:00:00,18287087773189896,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Cs3Ilg7sVLq/,"Want to invest in the Nigerian stock market but not sure how to start? Contact us today for personalised guidance on how to begin. Send an email to StartWithZero@stanbicibtc.com.
#ITCANBE",726,726,636,636,4.82,5.5,35,24,24,10,1,2023,0,morning,Tuesday,0,30,1,1,May
2023-05-30 12:00:00,17967513353395788,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Cs3WVKMsS7H/,"What kind of future do you want for your child?
Our mutual funds can accommodate investments for minors. So, you can show your love to your child by opening a Mutual Funds account with as little as N5,000. 
Visit the link in our bio and click on 'Sign up for Stanbic IBTC Asset Management' to get started.
#ITCANBE",1443,1443,1284,1284,3.47,3.89,50,37,37,11,2,2023,0,afternoon,Tuesday,0,58,1,1,May
2023-05-31 10:42:00,18014207515566777,Instagram,Carousel,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Cs5yMNCNax4/,"Enjoy the peace of mind that comes with knowing you're protected. After all, when it comes to your health, it's better to be safe than sorry. 
#WealthWednesday 
#ITCANBE",625,625,466,466,3.04,4.08,19,11,11,7,1,2023,0,morning,Wednesday,0,28,0,2,May
2023-05-31 17:48:00,17866494773929315,Instagram,Carousel,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/Cs6jBM7thgy/,"Your retirement should be a time of bliss and fulfillment. The Stanbic IBTC Micro Pension plan allows you to take small steps today that will lead to a remarkable future. Join us on this rewarding journey! Visit https://bit.ly/StanbicIBTCMicroPensionAccount now to get started.
#ITCANBE",960,960,728,728,3.33,4.4,32,24,24,8,0,2023,3,evening,Wednesday,0,43,0,1,May
2023-05-31 19:01:00,17981249765175323,Instagram,Video,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/Cs6rNYIRmur/,"Investing in the Nigerian stock market has never been easier. With the Stanbic IBTC Mobile App, you can buy, sell and monitor your portfolio on the go. Watch how to sell your owned stocks on the App in this video series that unlocks the power of trading stocks with Stanbic IBTC Mobile App. Don't know how to get started? Send an email to CallMe@stanbicibtc.com.
#Invest
#Stocks
#ITCANBE",911,911,820,820,2.74,3.05,25,16,16,8,1,2023,1,evening,Wednesday,0,67,1,3,May
2023-06-01 07:59:00,17900033837734303,Instagram,Video,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/Cs8EU1mNfNm/,"Cheers to a remarkable journey so far! Welcome, #JUNE, a month that sparks our passions and invites us to seize every opportunity that comes our way. 💙 
#ITCANBE",870,870,782,782,5.75,6.39,50,22,22,28,0,2023,0,morning,Thursday,0,28,0,2,Jun
2023-06-01 12:00:00,17984602412117872,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Cs8f7RXOcfu/,"Imagine the possibilities with N50,000 in your pocket! 🤔 
Start your savings journey today by opening an @easewallet, and who knows, you might even unlock some exciting rewards along the way!
#ITCANBE",1315,1315,1209,1209,3.42,3.72,45,34,34,11,0,2023,2,afternoon,Thursday,0,32,0,1,Jun
2023-06-01 15:00:00,18249667849083654,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Cs80j6rM5os/,"Secure your family's financial future today, because tomorrow may be too late. Take the first step and get the Stanbic IBTC Life Insurance now!
Contact us at insure@stanbicibtc.com or dial 01 270 6801.

#ITCANBE",699,699,615,615,5.58,6.34,39,7,7,31,1,2023,0,afternoon,Thursday,0,34,0,1,Jun
2023-06-02 10:00:00,17981291552042530,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Cs-2_ZtOJZW/,"Join the esteemed network for enhanced net worth. Be a part of the Blue Blossom community to explore insights on investments, savings, and growth prospects that will elevate your financial future. Visit the link in our bio and click on 'Join The Blue Blossom Community' to join.

#GoBloom
#ITCANB",1186,1186,1117,1117,1.94,2.06,23,17,17,4,2,2023,0,morning,Friday,0,49,0,2,Jun
2023-06-02 12:00:00,18048507322436935,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Cs_EuXbMI4J/,"Looking for a smart investment option backed by the full faith and credit of the Federal Government of Nigeria? We have your back! With the FGN Savings Bond, you can invest from ₦5000 to ₦50,000,000 in low to medium-risk debt securities. Email us at CallMe@stanbicibtc to learn more about this excellent opportunity.
#ITCANBE",689,689,643,643,3.48,3.73,24,14,14,9,1,2023,1,afternoon,Friday,0,53,1,1,Jun
2023-06-02 15:00:00,17947459118629571,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Cs_ZVKjOLAh/,"Don't leave your loved ones guessing - take control of your future with a thoughtfully written WILL. Send an email to SITLAgency@stanbicibtc.com or call 01 270 6800 to get started.
#ITCANBE​",1373,1373,1320,1320,2.55,2.65,35,26,26,8,1,2023,0,afternoon,Friday,0,31,0,1,Jun
2023-06-02 18:31:00,17955965636439154,Instagram,Video,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Cs_xWkyKKzB/,"We are proud to share our 2022 CSI project at Igwebuike Grammar School, Awka Anambra State. Our dedicated Technology department embarked on a mission to renovate the school's computer laboratory, bringing cutting-edge technology to empower the students. Together, we are shaping a brighter future! 
#ITCANBE",822,822,753,753,2.55,2.79,21,19,19,2,0,2023,1,evening,Friday,0,45,0,1,Jun
2023-06-03 13:00:00,17974640063463689,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtBwYH_MtvU/,"Diversify your investment portfolio for a secured future by exploring the Stanbic IBTC Money Market Fund.
Visit the link in our bio and click on 'Money Market Fund' to get started.
#InvestForMore
#ITCANBE",928,928,832,832,2.05,2.28,19,13,13,3,3,2023,0,afternoon,Saturday,1,33,0,2,Jun
2023-06-03 15:17:00,18288883576139806,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtCACjfMvUZ/,"Nature is the ultimate healer! Did you know that immersing yourself in the great outdoors can boost your overall well-being? Explore the benefits of nature today 😉 
#ITCANBE",818,818,767,767,1.96,2.09,16,12,12,4,0,2023,0,afternoon,Saturday,1,28,1,1,Jun
2023-06-04 14:33:00,17967790943278530,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtEfzKBOq-s/,"Unlock limitless possibilities with the Stanbic IBTC Mobile App. Initiate seamless transactions and more.
Head to your App store and download or update your Mobile App now!
#ITCANBE",963,963,907,907,3.32,3.53,32,19,19,12,1,2023,0,afternoon,Sunday,1,28,0,1,Jun
2023-06-05 07:37:00,17956147847441877,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtGU_FhMmOy/,"Empower yourself to create a healthier future. Make conscious choices that nurture your well-being and the world we live in.
#ITCANBE",625,625,585,585,1.92,2.05,12,12,12,0,0,2023,0,morning,Monday,0,21,0,1,Jun
2023-06-05 10:00:00,17856879818968777,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtGlXS6OqO6/,"Small changes can make a big difference! 
Let's come together this #WorldEnvironmentDay to #BeatPlasticPollution. 
Together, we can create a sustainable future.
#ITCANBE",859,859,778,778,5.01,5.53,43,25,25,18,0,2023,0,morning,Monday,0,22,0,3,Jun
2023-06-05 18:00:00,18003743662789646,Instagram,Carousel,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtHcVEJsJn-/,"Backed by experienced teams, we offer a comprehensive suite of innovative solutions for your oil and gas business.
Together, we will keep your business on the top while you focus on what you do best.
Send an email to CallMe@stanbicibtc.com. To get started.
#GoForGrowth
#ITCANBE",777,777,619,619,2.45,3.07,19,13,13,4,2,2023,0,evening,Monday,0,45,0,2,Jun
2023-06-06 12:02:00,18025722295530633,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtJYG6UNXYc/,"The Trade Club platform helps export businesses expand globally. The Africa Trade Barometer offers reliable data and insights for entrepreneurs, governments, investors, and more. Read the report here: https://bit.ly/StanbicIBTCTradeBarometerReport.

#GoForGrowth 
#ITCANBE",643,643,580,580,2.02,2.24,13,12,12,1,0,2023,2,afternoon,Tuesday,0,31,0,2,Jun
2023-06-06 12:46:00,17989078040075727,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/CtJdObFItST/,"Tough times never last, but you know what does? The peace of mind that comes with a good investment. Embrace financial freedom by investing in the June offer of the FGN Savings Bond.

For a detailed guide on the offer and how to invest, visit the link in our bio and click on 'FGN Bond Offer' to get started.

#Invest
#ITCANBE",1486,1486,1390,1390,2.49,2.66,37,23,23,12,2,2023,1,afternoon,Tuesday,0,61,1,2,Jun
2023-06-06 17:36:00,18000202267845617,Instagram,Video,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtJ-QQ7t0Wl/,"Step into the world of Corporate and Investment Banking, where trust and relationships reign supreme. Experience the power of strong partnerships in business from innovative investment banking to bespoke transaction banking solutions to world-class global market services. At Stanbic IBTC, we go above and beyond to support your business growth.
To contact us, send an email to CallMe@stanbicibtc.com.
#GoForGrowth
#TrustedPartner
#ITCANBE",1891,1891,1725,1725,2.49,2.72,47,42,42,0,5,2023,0,evening,Tuesday,0,61,0,3,Jun
2023-06-07 11:55:00,18010345909725790,Instagram,Carousel,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtL8I3JtRZn/,"With the Stanbic IBTC Pension calculator, you can see the future and own it. 
Click https://bit.ly/StanbicIBTCPensionCalculator to get started on the Stanbic IBTC Pension Calculator.
#WealthWednesday
#ITCANBE",627,627,500,500,2.07,2.6,13,11,11,2,0,2023,1,morning,Wednesday,0,27,0,2,Jun
2023-06-07 17:06:00,18011387974656124,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtMfs-itgoD/,"Which category do you belong to 👀? Share with us in the comment section.
#ITCANBE",1519,1519,1380,1380,1.51,1.67,23,18,18,5,0,2023,0,evening,Wednesday,0,15,1,1,Jun
2023-06-07 17:39:00,17956803407450342,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtMjdmhsdxu/,"Did you know that you can use your Retirement Savings Account (RSA) balance to fund your home loan? Join us on our YouTube Live and we'll walk you through it.
Click https://bit.ly/StanbicIBTCMortgageforPensionContributors to register to attend.
#ITCANBE.",760,760,695,695,2.11,2.3,16,9,9,5,2,2023,0,evening,Wednesday,0,37,1,1,Jun
2023-06-08 09:54:00,17904170813714757,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtOTE1sM_Ta/,"It's a fundamental right that unlocks doors of opportunities and empowers them to reach their full potential. Visit www.stanbicibtctrustees.com or send an email to SITLAgency@stanbicibtc.com today and help your child open doors to a brighter future.
#ITCANBE",544,544,497,497,1.29,1.41,7,7,7,0,0,2023,1,morning,Thursday,0,37,0,1,Jun
2023-06-08 11:35:00,18009735628668907,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtOenCYMTpz/,"Motor insurance is required for any ‘Idan’ who owns a vehicle, it protects them financially from potential losses and liabilities. Send an email to CallMe@stanbicibtc.com today to safeguard your asset.​

#ITCANBE",1323,1323,1240,1240,2.65,2.82,35,20,20,12,3,2023,2,morning,Thursday,0,31,0,1,Jun
2023-06-08 14:07:00,17974650122161618,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtOwAKisq1n/,"Achieving financial freedom is a journey that requires dedication, discipline, and careful planning. Start today and enjoy the peace of mind that comes with knowing you're on the right track towards a brighter financial future!

#FinancialTip",643,643,583,583,2.02,2.23,13,10,10,2,1,2023,2,afternoon,Thursday,0,36,0,1,Jun
2023-06-08 16:32:00,18010066000729844,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtPAmW1sy5m/,"Share with us below 👇 .​

#ITCANBE​",592,592,537,537,2.7,2.98,16,8,8,7,1,2023,0,afternoon,Thursday,0,7,0,1,Jun
2023-06-09 09:24:00,18013340956578830,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtQ0aVbtNqH/,"Saving is vital, but investing is so much more! Unlock your financial potential and take the first step toward a bright future. Visit https://bit.ly/StanbicIBTC_AssetManagement today and let us assist you make better financial decisions.
#ITCANBE",893,893,823,823,2.46,2.67,22,17,17,3,2,2023,2,morning,Friday,0,35,0,1,Jun
2023-06-09 11:33:00,18261777919153288,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtRDLN7s9me/,"How has your week been? Emoji your response in the comments section.​

#ITCANBE​",486,486,444,444,2.26,2.48,11,10,10,0,1,2023,0,morning,Friday,0,13,1,1,Jun
2023-06-09 12:00:00,17982502625023444,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtRGRB6uBq7/,"Due to the Democracy Day holiday on Monday 12 June, our branches will be closed.
All our digital channels are always available for your banking needs.
#ITCANBE",1296,1296,1193,1193,1.47,1.59,19,17,17,1,1,2023,0,afternoon,Friday,0,27,0,1,Jun
2023-06-09 12:50:00,18007207846629042,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtRL_EuNvrT/,"It's Friday! 💃 🕺​
We understand that it has been a stressful week, and you deserve a break. Cheers to the weekend!​

#Weekend​
#ITCANBE​",482,482,433,433,2.9,3.23,14,12,12,0,2,2023,0,afternoon,Friday,0,24,0,2,Jun
2023-06-09 15:23:00,17959393976400871,Instagram,Video,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtRdfxSNmOr/,"Excellent health is one of the two of life's greatest blessings, and this was why the Business Development Directorate, built a Primary Health Care Center in Kamawai Village, Plateau State.​

#ITCANBE​",667,667,605,605,1.95,2.15,13,10,10,1,2,2023,1,afternoon,Friday,0,31,0,1,Jun
2023-06-09 16:00:00,18284491297186572,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtRhwkaMhZG/,"At Stanbic IBTC Trustees Limited, we are excited about growth partnerships such as this and remain committed to delivering top-notch trust services to our customers and partners.
For more information on how to sign up, please send an email to callme@stanbicibtc.com.
#ITCANBE",1714,1714,1565,1565,2.28,2.49,39,36,36,3,0,2023,0,afternoon,Friday,0,42,0,1,Jun
2023-06-09 18:09:00,18389630047010441,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtRwfjQsnmS/,"Start exploring the world of FGN Bonds and unlock the benefits of government-backed investments today to secure your financial future. Send an email CallMe@stanbicibtc.com to start your journey to financial freedom.
#ITCANBE",1887,1887,1688,1688,2.07,2.31,39,19,19,14,6,2023,1,evening,Friday,0,32,0,1,Jun
2023-06-10 08:32:00,17984891564141661,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtTTQS_sS9V/,"Keep hoping, gather strength, and flip the pages. Your tale is not yet finished, and the best is yet to come.​
#ITCANBE​",883,883,806,806,3.17,3.47,28,16,16,12,0,2023,0,morning,Saturday,1,22,0,1,Jun
2023-06-10 11:34:00,18027718399522056,Instagram,Video,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtToFaTMjv2/,"Whether it's an unforeseen emergency, food allowance, or school tuition, our quick and easy loan process can help you get the money you need. Dial *909*44# to get started.​

#ITCANBE",1421,1421,1326,1326,3.38,3.62,48,24,24,21,3,2023,1,morning,Saturday,1,30,0,2,Jun
2023-06-10 14:22:00,18087909676349650,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtT7T2mtrn2/,"Oops, forgot your password? Simply reset it with these easy steps.​
Visit your App Store or Google Play Store to download the Stanbic IBTC Super App now.​

#ITCANBE​",724,724,667,667,1.38,1.5,10,6,6,4,0,2023,1,afternoon,Saturday,1,28,1,1,Jun
2023-06-11 07:29:00,17971862798375406,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtVw1wbM3GZ/,"Imagine a future in which you can live life on your own terms, pursue your passions, and enjoy the results of your labour. That is the promise of a well-planned retirement. Visit www.stanbicibtcpension.com  now to begin.
#ITCANBE",660,660,607,607,2.27,2.47,15,9,9,6,0,2023,2,morning,Sunday,1,37,0,1,Jun
2023-06-11 13:39:00,18193664578268927,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtWbLxyslp4/,"Opening an account has never been easier or quicker. In just two minutes, you can start your banking relationship with us. Visit here https://bit.ly/StanbicIBTCOnlineAccountOnboarding to get started.​

#ITCANBE​",981,981,925,925,1.12,1.19,11,8,8,2,1,2023,1,afternoon,Sunday,1,28,0,1,Jun
2023-06-11 15:28:00,17865356813946058,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtWnqBcMwAp/,"The Africa Trade Barometer is aimed at providing a source of reliable data and insights on African markets and economies for businesses and entrepreneurs as well as businesspeople, students, Governments, NGOs and investors considering the continent.
To read more on the report visit here https://bit.ly/StanbicIBTCTradeBarometerReport
#GoForGrowth
#ITCANBE",731,731,700,700,2.46,2.57,18,11,11,6,1,2023,2,afternoon,Sunday,1,47,0,2,Jun
2023-06-12 08:00:00,17990319401020337,Instagram,Video,stanbicibtc,Sophia Amuka,https://www.instagram.com/p/CtYZMwYNZXt/,"Today and always, we celebrate this gift we have from our heroes past and embrace the power to change our future.

Happy Democracy Day Nigeria!

#DemocracyDay
#ITCANBE",1362,1362,1249,1249,3.52,3.84,48,35,35,12,1,2023,0,morning,Monday,0,27,0,2,Jun
2023-06-12 10:00:00,17891015078779858,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtYm6wPNieX/,"You've taken the first step today, and that's something to be proud of. Challenge yourself to go one step further the next day. Maintain your momentum and see your efforts add up to something remarkable.​

#ITCANBE​",840,840,766,766,3.45,3.79,29,17,17,11,1,2023,0,morning,Monday,0,36,0,1,Jun
2023-06-12 18:18:00,18012476929714412,Instagram,Carousel,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtZf7diNbj9/,"At Stanbic IBTC, we hold special gatherings for the Chinese community in order to better understand their needs and give tailored financial solutions. Customers who partner with us get access to a wide range of services and benefits that are tailored to their specific financial needs.​
For further information, please visit our website https://bit.ly/EnterpriseAcademySolutions ​

#ITCANBE​
#EnterpriseAcademy​",1363,1363,1029,1029,3.37,4.47,46,35,35,9,2,2023,2,evening,Monday,0,57,0,2,Jun
2023-06-13 08:16:00,18005072266799947,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Cta_zr9s5ts/,"With FGN bonds, you can pave the way for a brighter future and embark on a journey towards true financial freedom. Send an email to callme@stanbicibtc.com today to get started.
#ITCANBE",1598,1598,1436,1436,4.01,4.46,64,24,24,39,1,2023,1,morning,Tuesday,0,31,0,1,Jun
2023-06-13 15:13:00,18063862420400671,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ctbvh-XMkDd/,"Do you know the magic shortcodes?​
Discover them now and open the door to a world of convenience!​

#ITCANBE​",2688,2688,2474,2474,2.46,2.67,66,51,51,4,11,2023,1,afternoon,Tuesday,0,19,1,1,Jun
2023-06-13 15:30:00,18019008424600927,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtbxeyHMRDi/,"Which one will it be for you?​
#ITCANBE​",1805,1805,1632,1632,3.38,3.74,61,35,35,25,1,2023,0,afternoon,Tuesday,0,8,1,1,Jun
2023-06-14 13:11:00,17877042131904245,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CteGYsasFqc/,"Join us as we guide you through the path of turning part of your RSA balance into a home loan.​
Follow the conversation on our social media channels.​
See you at 2PM!​
#ITCANBE",1096,1096,1039,1039,2.55,2.69,28,15,15,13,0,2023,3,afternoon,Wednesday,0,33,0,1,Jun
2023-06-15 10:06:00,17990582573081743,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtgWB7es5L4/,"You were the highlight of our live session! 💙 
Want to catch up on some conversations we had today?
Please visit https://bit.ly/RSAMortgageWebinar to watch the replay
#ITCANBE",641,641,584,584,1.56,1.71,10,10,10,0,0,2023,3,morning,Thursday,0,27,1,1,Jun
2023-06-15 10:09:00,17982162578493657,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtgWVHAsVHb/,"When dads write a will, they show that they will always care for their loved ones. Visit www.stanbicibtctrustees.com or send an email to SITLAgency@stanbicibtc.com today
#ITCANBE",1068,1068,988,988,3.09,3.34,33,25,25,8,0,2023,1,morning,Thursday,0,26,0,1,Jun
2023-06-15 15:15:00,18178409509302952,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ctg5WiYMUwM/,"Daddy deserves an award; don’t you think so?
Here is your chance to prove that. 😊 
#ITCANBE",1131,1131,1033,1033,3.54,3.87,40,24,24,15,1,2023,0,afternoon,Thursday,0,17,1,1,Jun
2023-06-16 09:54:00,17997317809792716,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Cti5aOqNAuI/,"Did you miss out on the enlightening session we had yesterday on how to use part of your RSA balance for a home loan? 
We got you! 😉 
Please visit https://bit.ly/RSAMortgageWebinar to watch the replay and share it with friends and family.
#ITCANBE",1015,1015,943,943,2.07,2.23,21,14,14,6,1,2023,3,morning,Friday,0,43,1,1,Jun
